run_id,initial_case_id,initial_label,psi0,psi0_lower,psi0_upper,schedule_id,binary_sequence,on_count,on_fraction,theta_1in_t0,theta_5in_t0,theta_9in_t0,theta_1in_t1,theta_5in_t1,theta_9in_t1,theta_1in_t2,theta_5in_t2,theta_9in_t2,theta_1in_t3,theta_5in_t3,theta_9in_t3,theta_1in_t4,theta_5in_t4,theta_9in_t4
run_0080,dry_005,dry,-1.38,-2.19,-1.38,sched_0016,1111,4,1,18.4629282783454,18.4629282783454,18.4629282783454,24.8443565482132,24.8336402317847,24.8250711978109,24.9991676205059,24.9991668974309,24.9991663877925,24.9999989579214,24.9999989579174,24.9999989579146,24.999999832483,24.9999998324829,24.9999998324828
run_0081,medium_001,medium,-1.35,-1.35,-1.25,sched_0001,0000,0,0,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,16.9161392795557,17.5249706078859,17.9481361686926,16.6743678348996,17.205602285357,17.5903669570802,16.5122291551768,16.9858305404861,17.3349388346615
run_0082,medium_001,medium,-1.35,-1.35,-1.25,sched_0002,0001,1,0.25,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,16.9161392795557,17.5249706078859,17.9481361686926,16.6743678348996,17.205602285357,17.5903669570802,24.7857556160107,24.7659607702952,24.7494013669674
run_0083,medium_001,medium,-1.35,-1.35,-1.25,sched_0003,0010,1,0.25,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,16.9161392795557,17.5249706078859,17.9481361686926,24.8052770595674,24.788818471995,24.7752577262149,18.4497438231583,19.5186299769443,20.2301578355701
run_0084,medium_001,medium,-1.35,-1.35,-1.25,sched_0004,0011,2,0.5,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,16.9161392795557,17.5249706078859,17.9481361686926,24.8052770595674,24.788818471995,24.7752577262149,24.9987907473106,24.9987893221587,24.9987883170372
run_0085,medium_001,medium,-1.35,-1.35,-1.25,sched_0005,0100,1,0.25,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,24.8314681157334,24.8189944754398,24.8089218320136,18.4546855597495,19.5246298010768,20.2365840107713,17.4344637483667,18.2338129989015,18.803201321285
run_0086,medium_001,medium,-1.35,-1.35,-1.25,sched_0006,0101,2,0.5,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,24.8314681157334,24.8189944754398,24.8089218320136,18.4546855597495,19.5246298010768,20.2365840107713,24.8948671631409,24.8897641610358,24.8858368633953
run_0087,medium_001,medium,-1.35,-1.35,-1.25,sched_0007,0110,2,0.5,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,24.8314681157334,24.8189944754398,24.8089218320136,24.9990497636845,24.9990488439878,24.9990481956442,18.4835008853304,19.5595449907032,20.274009262159
run_0088,medium_001,medium,-1.35,-1.35,-1.25,sched_0008,0111,3,0.75,18.9447832603153,18.9447832603153,18.9447832603153,17.3405128913976,18.0493919949458,18.473942248947,24.8314681157334,24.8189944754398,24.8089218320136,24.9990497636845,24.9990488439878,24.9990481956442,24.9999988814164,24.999998881412,24.9999988814089
run_0089,medium_001,medium,-1.35,-1.35,-1.25,sched_0009,1000,1,0.25,18.9447832603153,18.9447832603153,18.9447832603153,24.8653620199475,24.8572254144659,24.8508219931227,18.4608849608614,19.5321479329171,20.2446597812122,17.4367072089381,18.2367602187965,18.8065762930117,16.9858152335519,17.6359952358097,18.1103650070525
